# marvel-crawler — Marvel_Comics_supervillains crawl (2026-09-13)
# Wikipedia Category:Marvel_Comics_supervillains: one node per page; edge A -> B
# when the article of A links to the article of B. 370 nodes, 1136 directed edges.
# 43 nodes have no edge in either direction — take the full node set from the nodes file.
source	target
Mister_Sinister	Phoenix_Force
Mister_Sinister	Sabretooth_(character)
Mister_Sinister	Selene_(comics)
Mister_X_(Marvel_Comics)	Hulk
Mister_X_(Marvel_Comics)	Norman_Osborn
Mister_X_(Marvel_Comics)	Quicksilver_(Marvel_Comics)
Mister_X_(Marvel_Comics)	Yelena_Belova
Mojo_(comics)	Deadpool
Mojo_(comics)	Warwolves
Mole_Man	Dreadnought_(comics)
Mole_Man	Hulk
Mole_Man	Kro_(character)
Mole_Man	Tricephalous_(comics)
Mole_Man	Ultron
Molecule_Man	Beyonder
Molecule_Man	Hulk
Molecule_Man	Norman_Osborn
Molecule_Man	Sentry_(Robert_Reynolds)
Molecule_Man	Super-Adaptoid
Monsteroso	Giganto
Montana_(character)	Black_Cat_(Marvel_Comics)
Montana_(character)	Green_Goblin
Montana_(character)	Jackal_(Marvel_Comics_character)
Montana_(character)	Lightmaster
Montana_(character)	Norman_Osborn
Montana_(character)	Phil_Urich
Montana_(character)	Screwball_(character)
Montana_(character)	Tombstone_(character)
Montana_(character)	Venom_(character)
Morbius	Black_Cat_(Marvel_Comics)
Morbius	Dracula_(Marvel_Comics)
Morbius	Eddie_Brock
Morbius	Lizard_(character)
Morbius	Morpheus_(Marvel_Comics)
Morbius	Rose_(Marvel_Comics)
Morbius	Shriek_(character)
Mountjoy_(comics)	Danger_Room
Mysterio	Black_Cat_(Marvel_Comics)
Mysterio	Bullseye_(Marvel_Comics)
Mysterio	Deadpool
Mysterio	Hobgoblin_(Marvel_Comics)
Mysterio	Hulk
Mysterio	Janice_Lincoln
Mysterio	Maker_(character)
Mysterio	Mister_Negative
Mysterio	Silvermane
Mysterio	Tinkerer_(Marvel_Comics)
Mysterio	Venom_(character)
Naga_(Marvel_Comics)	Llyra
Nanny_and_Orphan-Maker	Empath_(character)
Nanny_and_Orphan-Maker	Mister_Sinister
Nanny_and_Orphan-Maker	Sabretooth_(character)
Nanny_and_Orphan-Maker	Wild_Child_(character)
Nathaniel_Richards_(Marvel_Comics)	Maker_(character)
Nicodemus_West	Emma_Frost
Nightwatch_(character)	Doctor_Druid
Nightwatch_(character)	Vibro_(comics)
Noh-Varr	Apocalypse_(character)
Noh-Varr	Ares_(Marvel_Comics)
Noh-Varr	Green_Goblin
Noh-Varr	Hulk
Noh-Varr	Karla_Sofen
Noh-Varr	Maestro_(character)
Noh-Varr	Ronan_the_Accuser
Noh-Varr	Super-Skrull
Nomad_(Marvel_Comics)	William_Burnside_(character)
Norman_Osborn	Apocalypse_(character)
Norman_Osborn	Ares_(Marvel_Comics)
Norman_Osborn	Barney_Barton
Norman_Osborn	Black_Cat_(Marvel_Comics)
Norman_Osborn	Bullseye_(Marvel_Comics)
Norman_Osborn	Deadpool
Norman_Osborn	Emma_Frost
Norman_Osborn	Green_Goblin
Norman_Osborn	Headsman_(character)
Norman_Osborn	Hobgoblin_(Marvel_Comics)
Norman_Osborn	Hulk
Norman_Osborn	Jackal_(Marvel_Comics_character)
Norman_Osborn	Karla_Sofen
Norman_Osborn	Mac_Gargan
Norman_Osborn	Maker_(character)
Norman_Osborn	Molecule_Man
Norman_Osborn	Mysterio
Norman_Osborn	Noh-Varr
Norman_Osborn	Phil_Urich
Norman_Osborn	Ragnarok_(comics)
Norman_Osborn	Sentry_(Robert_Reynolds)
Norman_Osborn	Super-Adaptoid
Norman_Osborn	Thunderbolt_Ross
Norman_Osborn	Venom_(character)
Northstar_(character)	Emma_Frost
Northstar_(character)	Green_Goblin
Northstar_(character)	Hulk
Northstar_(character)	Jerry_Jaxon
Northstar_(character)	Mister_Sinister
Northstar_(character)	Sabretooth_(character)
Nuke_(Marvel_Comics)	Emma_Frost
Nuke_(Marvel_Comics)	Norman_Osborn
Occulus	Puppet_Master_(Marvel_Comics)
Ogre_(Marvel_Comics)	Humus_Sapien
Orb_(comics)	Bullseye_(Marvel_Comics)
Orb_(comics)	Hulk
Orb_(comics)	Thunderbolt_Ross
Orka_(character)	Attuma
Orka_(character)	Iron_Monger
Orka_(character)	Krang_(Marvel_Comics)
Orka_(character)	Lemuel_Dorcas
Orka_(character)	Tiger_Shark_(Marvel_Comics)
Overdrive_(character)	Mister_Negative
Overdrive_(character)	Power_Broker_(character)
Overmind_(comics)	Purple_Man
Phalanx_(comics)	Doom_2099
Phalanx_(comics)	Emma_Frost
Phalanx_(comics)	Ronan_the_Accuser
Phalanx_(comics)	Ultron
Phil_Urich	Green_Goblin
Phil_Urich	Hobgoblin_(Marvel_Comics)
Phil_Urich	Norman_Osborn
Phil_Urich	Sentinel_(comics)
Phil_Urich	Tinkerer_(Marvel_Comics)
Phoenix_Force	Apocalypse_(character)
Phoenix_Force	Beyonder
Phoenix_Force	Emma_Frost
Phoenix_Force	Predator_X_(character)
Phoenix_Force	Thanos
Piledriver_(character)	Beyonder
Piledriver_(character)	Bulldozer_(character)
Piledriver_(character)	Hulk
Piledriver_(character)	Thunderball_(character)
Piledriver_(character)	Ulik
Piledriver_(character)	Wrecker_(comics)
Pisces_(character)	Quicksilver_(Marvel_Comics)
Pisces_(character)	Scorpio_(Marvel_Comics)
Pisces_(character)	Taurus_(Marvel_Comics)
Pisces_(character)	Thanos
Plunderer_(comics)	Thanos
Porcupine_(character)	Batroc_the_Leaper
Porcupine_(character)	Eel_(Marvel_Comics)
Porcupine_(character)	Hobgoblin_(Marvel_Comics)
Porcupine_(character)	Nebulon_(comics)
Porcupine_(character)	Scarecrow_(Marvel_Comics)
Porcupine_(character)	Tinkerer_(Marvel_Comics)
Powerhouse_(Marvel_Comics)	Condor_(comics)
Predator_X_(character)	Sentinel_(comics)
Princess_Python	Quicksilver_(Marvel_Comics)
Princess_Python	Ringmaster_(comics)
Princess_Python	Sidewinder_(character)
Professor_Power	Mad_Dog_(Marvel_Comics)
Professor_Power	Mentallo
Profile_(Marvel_Comics)	Norman_Osborn
Profile_(Marvel_Comics)	Shadow_Knight_(character)
Prowler_(Marvel_Comics)	Hobgoblin_(Marvel_Comics)
Prowler_(Marvel_Comics)	Jackal_(Marvel_Comics_character)
Prowler_(Marvel_Comics)	Mac_Gargan
Prowler_(Marvel_Comics)	Tinkerer_(Marvel_Comics)
Psycho-Man	Deadpool
Psycho-Man	Hate-Monger
Psycho-Man	Hulk
Psyklop	Hulk
Puppet_Master_(Marvel_Comics)	Egghead_(Marvel_Comics)
Puppet_Master_(Marvel_Comics)	Krang_(Marvel_Comics)
Puppet_Master_(Marvel_Comics)	Purple_Man
Puppet_Master_(Marvel_Comics)	Sphinx_(Marvel_Comics)
Purple_Man	Puppet_Master_(Marvel_Comics)
Pyro_(Marvel_Comics)	Mister_Sinister
Pyro_(Marvel_Comics)	Selene_(comics)
Quicksilver_(Marvel_Comics)	Apocalypse_(character)
Quicksilver_(Marvel_Comics)	Gorgon_(Inhuman)
Quicksilver_(Marvel_Comics)	Northstar_(character)
Quicksilver_(Marvel_Comics)	Sabretooth_(character)
Quicksilver_(Marvel_Comics)	Sentinel_(comics)
Quicksilver_(Marvel_Comics)	Synapse_(character)
Quicksilver_(Marvel_Comics)	Ultron
Radioactive_Man_(comics)	Batroc_the_Leaper
Radioactive_Man_(comics)	Black_Knight_(Marvel_Comics)
Radioactive_Man_(comics)	Eddie_Brock
Radioactive_Man_(comics)	Egghead_(Marvel_Comics)
Radioactive_Man_(comics)	Iron_Monger
Radioactive_Man_(comics)	Karla_Sofen
Radioactive_Man_(comics)	Norman_Osborn
Radioactive_Man_(comics)	Ultron
Ragnarok_(comics)	Baron_Von_Blitzschlag
Ragnarok_(comics)	Karla_Sofen
Ragnarok_(comics)	Norman_Osborn
Rampage_(Marvel_Comics)	Shockwave_(comics)
Rampage_(Marvel_Comics)	Wrecker_(comics)
Rapido_(comics)	Batroc_the_Leaper
Red_Hulk	Ego_the_Living_Planet
Red_Hulk	Hulk
Red_Hulk	Thunderbolt_Ross
Redstone_(comics)	Nth_Man
Ringmaster_(comics)	Hulk
Ringmaster_(comics)	Human_Cannonball_(Marvel_Comics)
Ringmaster_(comics)	Missing_Link_(comics)
Ringmaster_(comics)	Princess_Python
Ringmaster_(comics)	Strongman_(character)
Romulus_(comics)	Cyber_(Marvel_Comics)
Romulus_(comics)	Sabretooth_(character)
Romulus_(comics)	Wild_Child_(character)
Ronan_the_Accuser	Ego_the_Living_Planet
Ronan_the_Accuser	Hulk
Ronan_the_Accuser	Noh-Varr
Ronan_the_Accuser	Phalanx_(comics)
Ronan_the_Accuser	Sentry_(Kree)
Ronan_the_Accuser	Super-Skrull
Ronan_the_Accuser	Thanos
Rose_(Marvel_Comics)	Hobgoblin_(Marvel_Comics)
Rusty_Collins	Purple_Man
Rusty_Collins	Selene_(comics)
Sabretooth_(character)	Apocalypse_(character)
Sabretooth_(character)	Birdy_(character)
Sabretooth_(character)	Black_Cat_(Marvel_Comics)
Sabretooth_(character)	Emma_Frost
Sabretooth_(character)	Foreigner_(character)
Sabretooth_(character)	Hulk
Sabretooth_(character)	Mister_Sinister
Sabretooth_(character)	Romulus_(comics)
Sabretooth_(character)	Sentinel_(comics)
Sabretooth_(character)	Wendigo_(comics)
Sagittarius_(comics)	Leo_(comics)
Sagittarius_(comics)	Libra_(Marvel_Comics)
Sagittarius_(comics)	Pisces_(character)
Sagittarius_(comics)	Quicksilver_(Marvel_Comics)
Sagittarius_(comics)	Scorpio_(Marvel_Comics)
Sagittarius_(comics)	Taurus_(Marvel_Comics)
Sagittarius_(comics)	Thanos
Satana_(Marvel_Comics)	Black_Cat_(Marvel_Comics)
Satana_(Marvel_Comics)	Deadpool
Satana_(Marvel_Comics)	Doctor_Druid
Satana_(Marvel_Comics)	Marduk_Kurios
Scarecrow_(Marvel_Comics)	Bushman_(character)
Scarecrow_(Marvel_Comics)	Eel_(Marvel_Comics)
Scarecrow_(Marvel_Comics)	Porcupine_(character)
Scarecrow_(Marvel_Comics)	Will_o'_the_Wisp_(comics)
Scarlet_Scarab	Living_Monolith
Scarlet_Scarab	Shadow_Knight_(character)
Scarlet_Spider	Black_Cat_(Marvel_Comics)
Scarlet_Spider	Jackal_(Marvel_Comics_character)
Scientist_Supreme	Emma_Frost
Scientist_Supreme	Hate-Monger
Scientist_Supreme	Hulk
Scientist_Supreme	Mentallo
Scientist_Supreme	Yelena_Belova
Scorpio_(Marvel_Comics)	Malcolm_Colcord
Scorpio_(Marvel_Comics)	Norman_Osborn
Scorpio_(Marvel_Comics)	Taurus_(Marvel_Comics)
Scorpio_(Marvel_Comics)	Thanos
Selene_(comics)	Baron_Strucker
Selene_(comics)	Emma_Frost
Selene_(comics)	Kulan_Gath
Selene_(comics)	Thunderbolt_Ross
Sentinel_(comics)	Apocalypse_(character)
Sentinel_(comics)	Danger_Room
Sentinel_(comics)	Master_Mold
Sentry_(Curtis_Elkins)	Venom_(character)
Sentry_(Kree)	Ronan_the_Accuser
Sentry_(Kree)	Super-Adaptoid
Sentry_(Kree)	Ultron
Sentry_(Robert_Reynolds)	Ares_(Marvel_Comics)
Sentry_(Robert_Reynolds)	Bullseye_(Marvel_Comics)
Sentry_(Robert_Reynolds)	Emma_Frost
Sentry_(Robert_Reynolds)	Hulk
Sentry_(Robert_Reynolds)	Norman_Osborn
Sentry_(Robert_Reynolds)	Ultron
Shadow_Knight_(character)	Black_Spectre
Shadow_Knight_(character)	Profile_(Marvel_Comics)
Shadow_Knight_(character)	Taurus_(Marvel_Comics)
Shockwave_(comics)	Guardsman_(character)
Shockwave_(comics)	Iron_Monger
Shockwave_(comics)	Zheng_Zu
Shriek_(character)	Carrion_(comics)
Shriek_(character)	Deadpool
Shriek_(character)	Doppelganger_(Marvel_Comics)
Shriek_(character)	Janice_Lincoln
Shriek_(character)	Lizard_(character)
Shriek_(character)	Morbius
Shriek_(character)	Overdrive_(character)
Shriek_(character)	Venom_(character)
Sidewinder_(character)	Cobra_(Marvel_Comics)
Silvermane	Black_Cat_(Marvel_Comics)
Silvermane	Farley_Stillwell
Silvermane	Green_Goblin
Silvermane	Lizard_(character)
Silvermane	Mister_Negative
Silvermane	Mysterio
Silvermane	Tombstone_(character)
Sin_(Marvel_Comics)	Dracula_(Marvel_Comics)
Sin_(Marvel_Comics)	Master_Man_(Marvel_Comics)
Sin_(Marvel_Comics)	Mysterio
Sin_(Marvel_Comics)	Norman_Osborn
Slaymaster	Deadpool
Sleeper_(Marvel_Comics)	Eddie_Brock
Sleeper_(Marvel_Comics)	Mac_Gargan
Sleeper_(Marvel_Comics)	Selene_(comics)
Space_Phantom	Hulk
Sphinx_(Marvel_Comics)	Diamondhead_(comics)
Sphinx_(Marvel_Comics)	Powerhouse_(Marvel_Comics)
Sphinx_(Marvel_Comics)	Puppet_Master_(Marvel_Comics)
Spider-Bitch_(Ashley_Barton)	Bullseye_(Marvel_Comics)
Spider-Bitch_(Ashley_Barton)	Deadpool
Spider-Bitch_(Ashley_Barton)	Fin_Fang_Foom
Spider-Bitch_(Ashley_Barton)	Green_Goblin
Spider-Bitch_(Ashley_Barton)	Hulk
Spider-Bitch_(Ashley_Barton)	Ringmaster_(comics)
Spider-Bitch_(Ashley_Barton)	Spider-Woman
Spider-Bitch_(Ashley_Barton)	Tempus_(comics)
Spider-Bitch_(Ashley_Barton)	Ultron
Spider-Bitch_(Ashley_Barton)	Venom_(character)
Spider-Girl	Black_Cat_(Marvel_Comics)
Spider-Girl	Bullseye_(Marvel_Comics)
Spider-Girl	Green_Goblin
Spider-Girl	Iron_Man_2020
Spider-Girl	Jackal_(Marvel_Comics_character)
Spider-Girl	Maestro_(character)
Spider-Girl	Mister_Sinister
Spider-Girl	Spider-Bitch_(Ashley_Barton)
Spider-Girl	Spider-Woman
Spider-Girl	Ultron
Spider-Woman	Psycho-Man
Spider-Woman	Spider-Bitch_(Ashley_Barton)
Spider-Woman	Super-Skrull
Spider-Woman	Yelena_Belova
Spot_(Marvel_Comics)	Beyonder
Spot_(Marvel_Comics)	Black_Cat_(Marvel_Comics)
Spot_(Marvel_Comics)	Grizzly_(comics)
Spot_(Marvel_Comics)	Hobgoblin_(Marvel_Comics)
Spot_(Marvel_Comics)	Kangaroo_(character)
Spot_(Marvel_Comics)	Mister_Negative
Spot_(Marvel_Comics)	Norman_Osborn
Spot_(Marvel_Comics)	Tombstone_(character)
Spot_(Marvel_Comics)	Venom_(character)
Stiletto_(comics)	Eel_(Marvel_Comics)
Stiletto_(comics)	Man_Mountain_Marko
Stonewall_(comics)	Absorbing_Man
Stonewall_(comics)	Selene_(comics)
Strongman_(character)	Hulk
Strongman_(character)	Quicksilver_(Marvel_Comics)
Strongman_(character)	Ringmaster_(comics)
Super-Adaptoid	Blastaar
Super-Adaptoid	Dreadknight
Super-Adaptoid	Green_Goblin
Super-Adaptoid	Mister_Hyde_(Marvel_Comics)
Super-Adaptoid	Norman_Osborn
Super-Adaptoid	Phalanx_(comics)
Super-Adaptoid	Scientist_Supreme
Super-Adaptoid	Sentry_(Robert_Reynolds)
Super-Adaptoid	Ultron
Super-Adaptoid	Yelena_Belova
Super-Skrull	Master_Khan
Super-Skrull	Quicksilver_(Marvel_Comics)
Super-Skrull	Thanos
T-Ray_(comics)	Deadpool
T-Ray_(comics)	Thanos
Talos_the_Untamed	Devos_the_Devastator
Talos_the_Untamed	Hulk
Tarantula_(Marvel_Comics)	Black_Cat_(Marvel_Comics)
Tarantula_(Marvel_Comics)	Mysterio
Tarantula_(Marvel_Comics)	Norman_Osborn
Tarantula_(Marvel_Comics)	Will_o'_the_Wisp_(comics)
Tatterdemalion	Black_Talon_(comics)
Tatterdemalion	Locksmith_(comics)
Tatterdemalion	Power_Broker_(character)
Taurus_(Marvel_Comics)	Aries_(character)
Taurus_(Marvel_Comics)	Quicksilver_(Marvel_Comics)
Taurus_(Marvel_Comics)	Scorpio_(Marvel_Comics)
Taurus_(Marvel_Comics)	Thanos
Technovore	Iron_Monger
Technovore	Lizard_(character)
Tempus_(comics)	Phoenix_Force
Tetu_(comics)	Zenzi_(comics)
Thanos	Beyonder
Thanos	Champion_of_the_Universe
Thanos	Deadpool
Thanos	Ronan_the_Accuser
Thanos	Ultron
Thunderball_(character)	Bulldozer_(character)
Thunderball_(character)	Hulk
Thunderball_(character)	Piledriver_(character)
Thunderball_(character)	Wrecker_(comics)
Thunderbolt_Ross	Apocalypse_(character)
Thunderbolt_Ross	Glenn_Talbot
Thunderbolt_Ross	Hulk
Thunderbolt_Ross	John_Ryker
Thunderbolt_Ross	Leader_(character)
Thunderbolt_Ross	Psycho-Man
Thunderbolt_Ross	Red_Hulk
Thunderbolt_Ross	Tiger_Shark_(Marvel_Comics)
Thunderbolt_Ross	Wendigo_(comics)
Thunderbolt_Ross	Zzzax
Tiger_Shark_(Marvel_Comics)	Apocalypse_(character)
Tiger_Shark_(Marvel_Comics)	Attuma
Tiger_Shark_(Marvel_Comics)	Egghead_(Marvel_Comics)
Tiger_Shark_(Marvel_Comics)	Hulk
Tiger_Shark_(Marvel_Comics)	Lemuel_Dorcas
Tiger_Shark_(Marvel_Comics)	Llyra
Tiger_Shark_(Marvel_Comics)	Mister_Sinister
Tiger_Shark_(Marvel_Comics)	Super-Skrull
Tinkerer_(Marvel_Comics)	Cyber_(Marvel_Comics)
Tinkerer_(Marvel_Comics)	Norman_Osborn
Tinkerer_(Marvel_Comics)	Prowler_(Marvel_Comics)
Tombstone_(character)	Alex_Wilder
Tombstone_(character)	Black_Talon_(comics)
Tombstone_(character)	Janice_Lincoln
Tombstone_(character)	Jason_Macendale
Tombstone_(character)	Mac_Gargan
Tombstone_(character)	Mister_Negative
Tombstone_(character)	Mr._Fish
Tombstone_(character)	Norman_Osborn
Tombstone_(character)	Silvermane
Tricephalous_(comics)	Giganto
Tricephalous_(comics)	Kro_(character)
Tricephalous_(comics)	Mole_Man
Tricephalous_(comics)	Super-Skrull
Tumbler_(comics)	Hobgoblin_(Marvel_Comics)
Tumbler_(comics)	Lloyd_Bloch
Tumbler_(comics)	Super-Adaptoid
Tundra_(Marvel_Comics)	Northstar_(character)
Typeface_(character)	Deadpool
Typeface_(character)	Mac_Gargan
U-Man	Attuma
U-Man	Brain_Drain_(character)
U-Man	Master_Man_(Marvel_Comics)
Ultimo_(Marvel_Comics)	Ares_(Marvel_Comics)
Ultimo_(Marvel_Comics)	Force_(comics)
Ultimo_(Marvel_Comics)	Guardsman_(character)
Ultimo_(Marvel_Comics)	Kearson_DeWitt
Ultimo_(Marvel_Comics)	Living_Laser
Ultimo_(Marvel_Comics)	Norman_Osborn
Ultimo_(Marvel_Comics)	Ultron
Ultron	Ares_(Marvel_Comics)
Ultron	Beyonder
Ultron	Black_Talon_(comics)
Ultron	Danger_Room
Ultron	Deadpool
Ultron	Hulk
Ultron	Phalanx_(comics)
Ultron	Quicksilver_(Marvel_Comics)
Ultron	Radioactive_Man_(comics)
Ultron	Sentry_(Robert_Reynolds)
Ultron	Spider-Bitch_(Ashley_Barton)
Ultron	Super-Adaptoid
Varnae	Apocalypse_(character)
Varnae	Dracula_(Marvel_Comics)
Venom_(character)	Beyonder
Venom_(character)	Black_Cat_(Marvel_Comics)
Venom_(character)	Deadpool
Venom_(character)	Dracula_(Marvel_Comics)
Venom_(character)	Eddie_Brock
Venom_(character)	Gorr_the_God_Butcher
Venom_(character)	Kingpin_(Matt_Murdock)
Venom_(character)	Kulan_Gath
Venom_(character)	Lizard_(character)
Venom_(character)	Mac_Gargan
Venom_(character)	Mania_(character)
Venom_(character)	Mysterio
Venom_(character)	Norman_Osborn
Venom_(character)	Red_Hulk
Venom_(character)	Ronan_the_Accuser
Venom_(character)	Scarlet_Spider
Venom_(character)	Sentry_(Kree)
Venom_(character)	Shriek_(character)
Venom_(character)	Sleeper_(Marvel_Comics)
Venom_(character)	Spot_(Marvel_Comics)
Venom_(character)	Thanos
Venom_(character)	Tinkerer_(Marvel_Comics)
Venom_(character)	Tombstone_(character)
Venom_(character)	Zarathos
Victor_Timely	Sentinel_(comics)
Virgo_(character)	Scorpio_(Marvel_Comics)
Virgo_(character)	Taurus_(Marvel_Comics)
Virgo_(character)	Thanos
Vulcan_(Marvel_Comics)	Deathbird
War_(Marvel_Comics)	Apocalypse_(character)
War_(Marvel_Comics)	Deathbird
War_(Marvel_Comics)	Dracula_(Marvel_Comics)
War_(Marvel_Comics)	Hulk
War_(Marvel_Comics)	Mister_Sinister
Warrior_Woman_(Marvel_Comics)	Baron_Strucker
Warrior_Woman_(Marvel_Comics)	Master_Man_(Marvel_Comics)
Warwolves	Mojo_(comics)
Wendigo_(comics)	Bi-Beast
Wendigo_(comics)	Fin_Fang_Foom
Wendigo_(comics)	Hulk
Wendigo_(comics)	Thunderbolt_Ross
Werner_von_Strucker	Baron_Strucker
Werner_von_Strucker	Lash_(comics)
Whiplash_(Marvel_Comics)	Dreadknight
Whiplash_(Marvel_Comics)	Power_Broker_(character)
Whiplash_(Marvel_Comics)	Scorpio_(Marvel_Comics)
Wild_Child_(character)	Brent_Jackson
Wild_Child_(character)	Empath_(character)
Wild_Child_(character)	Michael_Pointer_(character)
Wild_Child_(character)	Mister_Sinister
Wild_Child_(character)	Nanny_and_Orphan-Maker
Wild_Child_(character)	Sabretooth_(character)
Will_o'_the_Wisp_(comics)	Jonas_Harrow
Will_o'_the_Wisp_(comics)	Scarecrow_(Marvel_Comics)
William_Burnside_(character)	Doctor_Faustus_(character)
Wrecker_(comics)	Bulldozer_(character)
Wrecker_(comics)	Hulk
Wrecker_(comics)	Piledriver_(character)
Wrecker_(comics)	Puppet_Master_(Marvel_Comics)
Wrecker_(comics)	Rampage_(Marvel_Comics)
Wrecker_(comics)	Shockwave_(comics)
Wrecker_(comics)	Thunderball_(character)
Wrecker_(comics)	Ulik
Xorn	Apocalypse_(character)
Xorn	Emma_Frost
Xorn	Michael_Pointer_(character)
Xorn	Mister_Sinister
Xorn	Sentinel_(comics)
Xorn	Sentry_(Robert_Reynolds)
Yelena_Belova	Baron_Strucker
Yelena_Belova	Mentallo
Yelena_Belova	Norman_Osborn
Yelena_Belova	Nuke_(Marvel_Comics)
Yelena_Belova	Scientist_Supreme
Yelena_Belova	Sentry_(Robert_Reynolds)
Yelena_Belova	Super-Adaptoid
Zarrko	Kristoff_Vernard
Zenzi_(comics)	Tetu_(comics)
Zheng_Zu	Fin_Fang_Foom
Zheng_Zu	Mindless_Ones
Zzzax	Hulk
Zzzax	Pyro_(Marvel_Comics)
Zzzax	Thunderbolt_Ross
